AppDocID	ApplNo	SeqNo	DocType	DocTitle	DocURL	DocDate	ActionType	DuplicateCounter
29556	079014	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/079014s000ltr.pdf	2011-07-20 00:00:00	AP	1
29557	079054	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/079054s000ltr.pdf	2011-07-20 00:00:00	AP	2
29558	079056	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/079056s000ltr.pdf	2011-07-20 00:00:00	AP	1
29559	079057	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/079057s000ltr.pdf	2011-07-20 00:00:00	AP	1
29560	019774	023	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/019774s023lbl.pdf	2011-07-20 00:00:00	AP	0
29561	022081	018	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022081s018lbl.pdf	2011-07-20 00:00:00	AP	0
29562	022433	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022433s000lbl.pdf	2011-07-20 00:00:00	AP	0
29563	022433	000	Medication Guide		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022433s000MedG.pdf	2011-07-20 00:00:00	AP	0
29564	022433	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022433Orig1s000ltr.pdf	2011-07-20 00:00:00	AP	0
29565	022433	000	Other	REMS	http://www.fda.gov/downloads/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/UCM264004.pdf	2011-07-21 00:00:00	AP	0
29566	020747	029	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020747Orig1s029ltr.pdf	2011-07-21 00:00:00	AP	0
29567	017105	077	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/017105s077ltr.pdf	2011-07-21 00:00:00	AP	0
29568	021947	009	Other	REMS	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/20747Orig1s029rems.pdf	2011-07-21 00:00:00	AP	0
29569	020747	029	Other	REMS	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/20747Orig1s029rems.pdf	2011-07-21 00:00:00	AP	0
29570	019774	023	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019774s023ltr.pdf	2011-07-21 00:00:00	AP	0
29571	021947	009	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021947Orig1s009ltr.pdf	2011-07-21 00:00:00	AP	0
29572	020664	011	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020664s011ltr.pdf	2011-07-21 00:00:00	AP	0
29573	022081	018	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022081s018ltr.pdf	2011-07-21 00:00:00	AP	0
29574	021947	009	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021947s009lbl.pdf	2011-07-21 00:00:00	AP	0
29575	020747	029	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020747s029lbl.pdf	2011-07-21 00:00:00	AP	0
29576	021928	019	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021928Orig1s019s020s021ltr.pdf	2011-07-22 00:00:00	AP	0
29577	021928	020	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021928Orig1s019s020s021ltr.pdf	2011-07-22 00:00:00	AP	0
29578	021928	021	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021928Orig1s019s020s021ltr.pdf	2011-07-22 00:00:00	AP	0
29579	021928	019	Other	REMS	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021928Orig1s019s020s021_CHANTIX REMS.pdf	2011-07-22 00:00:00	AP	0
29580	021928	020	Other	REMS	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021928Orig1s019s020s021_CHANTIX REMS.pdf	2011-07-22 00:00:00	AP	0
29581	021928	021	Other	REMS	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021928Orig1s019s020s021_CHANTIX REMS.pdf	2011-07-22 00:00:00	AP	0
29582	021928	019	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021928s019s020s021lbl.pdf	2011-07-22 00:00:00	AP	0
29583	021928	020	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021928s019s020s021lbl.pdf	2011-07-22 00:00:00	AP	0
29584	021928	021	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021928s019s020s021lbl.pdf	2011-07-22 00:00:00	AP	0
29585	021134	005	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021134s005ltr.pdf	2011-07-25 00:00:00	AP	0
29586	021229	021	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021229s021ltr.pdf	2011-07-25 00:00:00	AP	0
29587	022165	004	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022165s004ltr.pdf	2011-07-25 00:00:00	AP	0
29588	022352	013	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022352s013s014ltr.pdf	2011-07-25 00:00:00	AP	0
29589	022352	014	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022352s013s014ltr.pdf	2011-07-25 00:00:00	AP	0
29590	201370	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/201370s000ltr.pdf	2011-07-25 00:00:00	AP	0
29591	021337	031	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021337s031ltr.pdf	2011-07-25 00:00:00	AP	0
29592	021134	005	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021134s005lbl.pdf	2011-07-25 00:00:00	AP	0
29593	022527	002	Medication Guide		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022527s002MedG.pdf	2011-07-25 00:00:00	AP	0
29594	022527	002	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022527s002lbl.pdf	2011-07-25 00:00:00	AP	0
29595	125360	007	Medication Guide		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/125360s007MedG.pdf	2011-07-25 00:00:00	AP	0
29596	125360	007	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/125360s007lbl.pdf	2011-07-25 00:00:00	AP	0
29597	201370	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/201370s000lbl.pdf	2011-07-25 00:00:00	AP	0
29598	021426	017	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021426s017lbl.pdf	2011-07-25 00:00:00	AP	0
29599	021337	031	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021337s031lbl.pdf	2011-07-25 00:00:00	AP	0
29600	022352	013	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022352s013s014lbl.pdf	2011-07-25 00:00:00	AP	0
29601	022352	014	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022352s013s014lbl.pdf	2011-07-25 00:00:00	AP	0
29602	022527	002	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022527s002ltr.pdf	2011-07-25 00:00:00	AP	0
29603	022554	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022554_xifaxan_toc_.cfm	2011-07-26 00:00:00	AP	0
29604	022554	000	Summary Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022554Orig1s000SumR.pdf	2011-07-26 00:00:00	AP	0
29605	022573	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022573_norethindrone_ethinyl_toc.cfm	2011-07-26 00:00:00	AP	0
29606	022573	000	Summary Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022573Orig1s000SumR.pdf	2011-07-26 00:00:00	AP	0
29607	017858	034	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/017858s034ltr.pdf	2011-07-26 00:00:00	AP	0
29608	017858	034	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/017858s034lbl.pdf	2011-07-27 00:00:00	AP	0
29609	022108	005	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022108s005s006lbl.pdf	2011-07-27 00:00:00	AP	0
29610	022108	006	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022108s005s006lbl.pdf	2011-07-27 00:00:00	AP	0
29611	022108	005	Medication Guide		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022108s005s006MedG.pdf	2011-07-27 00:00:00	AP	0
29612	021515	027	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021515s026s027lbl.pdf	2011-07-27 00:00:00	AP	0
29613	021515	026	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021515s026s027lbl.pdf	2011-07-27 00:00:00	AP	0
29614	021515	026	Medication Guide		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021515s026s027MedG.pdf	2011-07-27 00:00:00	AP	0
29615	021515	027	Medication Guide		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021515s026s027MedG.pdf	2011-07-27 00:00:00	AP	0
29616	020579	027	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020579s027lbl.pdf	2011-07-27 00:00:00	AP	0
29617	020579	027	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020579s027ltr.pdf	2011-07-27 00:00:00	AP	0
29618	021426	017	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021426s017ltr.pdf	2011-07-27 00:00:00	AP	0
29619	022110	002	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022110s002ltr_corrected.pdf	2011-07-27 00:00:00	AP	0
29620	018644	043	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018644s043lbl.pdf	2011-07-25 00:00:00	AP	0
29621	020358	050	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020358s050lbl.pdf	2011-07-25 00:00:00	AP	0
29622	018644	043	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/018644s043,020358s050ltr.pdf"	2011-07-28 00:00:00	AP	0
29623	020358	050	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/018644s043,020358s050ltr.pdf"	2011-07-28 00:00:00	AP	0
29624	021180	038	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021180s038ltr.pdf	2011-07-28 00:00:00	AP	0
29625	021515	026	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021515s026,s027,022108s005,s006ltr.pdf"	2011-07-28 00:00:00	AP	0
29626	021515	027	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021515s026,s027,022108s005,s006ltr.pdf"	2011-07-28 00:00:00	AP	0
29627	022108	005	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021515s026,s027,022108s005,s006ltr.pdf"	2011-07-28 00:00:00	AP	0
29628	022108	006	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021515s026,s027,022108s005,s006ltr.pdf"	2011-07-28 00:00:00	AP	0
29629	022281	005	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022281s005ltr.pdf	2011-07-28 00:00:00	AP	0
29630	091316	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/091316s000ltr.pdf	2011-07-28 00:00:00	AP	0
29631	006188	021	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/006188s021s022lbl.pdf	2011-07-28 00:00:00	AP	0
29632	006188	022	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/006188s021s022lbl.pdf	2011-07-28 00:00:00	AP	0
29633	013790	021	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/013790s021lbl.pdf	2011-07-28 00:00:00	AP	0
29634	019766	077	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/019766s077.pdf	2011-08-15 00:00:00	AP	0
29635	006188	021	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/006188s021,s022ltr.pdf"	2011-07-29 00:00:00	AP	0
29636	006188	022	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/006188s021,s022ltr.pdf"	2011-07-29 00:00:00	AP	0
29637	091108	000	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/091108s000ltr.pdf	2011-07-29 00:00:00	AP	1
29638	013790	021	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/013790s021ltr.pdf	2011-07-29 00:00:00	AP	0
29639	021395	033	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021395s033lbl.pdf	2011-07-29 00:00:00	AP	0
29640	020246	035	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020246s035ltr.pdf	2011-08-01 00:00:00	AP	0
29641	021395	033	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021395s033ltr.pdf	2011-08-01 00:00:00	AP	0
29642	008370	032	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/008370s032lbl.pdf	2011-08-01 00:00:00	AP	0
29643	007961	028	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/007961s028lbl.pdf	2011-08-01 00:00:00	AP	0
29644	007409	041	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/007409s041lbl.pdf	2011-08-01 00:00:00	AP	0
29645	020757	055	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020757s055lbl.pdf	2011-08-01 00:00:00	AP	0
29646	012104	032	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/012104s032lbl.pdf	2011-08-01 00:00:00	AP	0
29647	022383	000	Other	REMS	http://www.fda.gov/downloads/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/UCM266276.pdf	2011-08-02 00:00:00	AP	0
29648	007409	041	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/007409s041,007961s028,008370s032ltr.pdf"	2011-08-02 00:00:00	AP	0
29649	007961	028	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/007409s041,007961s028,008370s032ltr.pdf"	2011-08-02 00:00:00	AP	0
29650	008370	032	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/007409s041,007961s028,008370s032ltr.pdf"	2011-08-02 00:00:00	AP	0
29651	022110	000	Other	REMS	http://www.fda.gov/downloads/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/UCM187534.pdf	2011-08-02 00:00:00	AP	0
29652	020757	055	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020757s055ltr.pdf	2011-08-02 00:00:00	AP	0
29653	020931	000	Other	REMS	http://www.fda.gov/downloads/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/UCM266277.pdf	2011-08-02 00:00:00	AP	0
29654	103293	5114	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/103293s5114ltr.pdf	2011-08-02 00:00:00	AP	0
29655	021443	019	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021443s019ltr.pdf	2011-08-02 00:00:00	AP	0
29656	020931	000	Medication Guide		http://www.fda.gov/downloads/Drugs/DrugSafety/UCM266314.pdf	2011-08-02 00:00:00	AP	0
29657	021688	017	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021688s017ltr.pdf	2011-08-03 00:00:00	AP	0
29658	012104	032	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/012104s032ltr.pdf	2011-08-03 00:00:00	AP	0
29659	022406	000	Review		http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022406Orig1s000TOC.cfm	2011-08-03 00:00:00	AP	0
29662	021842	014	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021073Orig1s043s044-021842Orig1s014s015-022024Orig1s008s007-021925Orig1s010s011ltr.pdf	2011-08-04 00:00:00	AP	0
29663	021842	015	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021073Orig1s043s044-021842Orig1s014s015-022024Orig1s008s007-021925Orig1s010s011ltr.pdf	2011-08-04 00:00:00	AP	0
29664	021925	010	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021073Orig1s043s044-021842Orig1s014s015-022024Orig1s008s007-021925Orig1s010s011ltr.pdf	2011-08-04 00:00:00	AP	0
29665	021925	011	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021073Orig1s043s044-021842Orig1s014s015-022024Orig1s008s007-021925Orig1s010s011ltr.pdf	2011-08-04 00:00:00	AP	0
29666	022024	007	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021073Orig1s043s044-021842Orig1s014s015-022024Orig1s008s007-021925Orig1s010s011ltr.pdf	2011-08-04 00:00:00	AP	0
29667	022024	008	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021073Orig1s043s044-021842Orig1s014s015-022024Orig1s008s007-021925Orig1s010s011ltr.pdf	2011-08-04 00:00:00	AP	0
29669	021073	044	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021073s043s044lbl.pdf	2011-08-04 00:00:00	AP	0
29670	021842	014	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021842s014s015lbl.pdf	2011-08-04 00:00:00	AP	0
29671	021842	015	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021842s014s015lbl.pdf	2011-08-04 00:00:00	AP	0
29672	021925	010	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021925s010s011lbl.pdf	2011-08-04 00:00:00	AP	0
29673	021925	011	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021925s010s011lbl.pdf	2011-08-04 00:00:00	AP	0
29674	022024	007	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022024s007s008lbl.pdf	2011-08-04 00:00:00	AP	0
29675	022024	008	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022024s007s008lbl.pdf	2011-08-04 00:00:00	AP	0
29676	021842	000	Other	REMS	http://www.fda.gov/downloads/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/UCM187137.pdf	2011-08-04 00:00:00	AP	0
29677	021925	000	Medication Guide		http://www.fda.gov/downloads/Drugs/DrugSafety/UCM227815.pdf	2011-08-04 00:00:00	AP	0
29678	021925	000	Other	REMS	http://www.fda.gov/downloads/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/UCM187132.pdf	2011-08-04 00:00:00	AP	0
29679	021073	043	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021073s043s044lbl.pdf	2011-08-04 00:00:00	AP	0
29680	017854	056	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/017854s056ltr.pdf	2011-08-05 00:00:00	AP	0
29681	021793	009	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021793s009ltr.pdf	2011-08-05 00:00:00	AP	0
29682	022363	006	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022363s006ltr.pdf	2011-08-05 00:00:00	AP	0
29683	021073	044	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021073Orig1s043s044-021842Orig1s014s015-022024Orig1s008s007-021925Orig1s010s011ltr.pdf	2011-08-05 00:00:00	AP	0
29684	021073	043	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021073Orig1s043s044-021842Orig1s014s015-022024Orig1s008s007-021925Orig1s010s011ltr.pdf	2011-08-05 00:00:00	AP	0
29685	020938	021	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020938s021,021530s009ltr.pdf"	2011-08-05 00:00:00	AP	0
29686	021530	009	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020938s021,021530s009ltr.pdf"	2011-08-05 00:00:00	AP	0
29687	200795	000	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/200795s000lbl.pdf	2011-08-05 00:00:00	AP	0
29688	022115	013	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022115s013lbl.pdf	2011-08-05 00:00:00	AP	0
29689	019888	050	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019888s050ltr.pdf	2011-08-05 00:00:00	AP	0
29690	020241	047	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020241s047,020764s040,022251s010lbl.pdf"	2011-08-05 00:00:00	AP	0
29691	020764	040	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020241s047,020764s040,022251s010lbl.pdf"	2011-08-05 00:00:00	AP	0
29692	022251	010	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020241s047,020764s040,022251s010lbl.pdf"	2011-08-05 00:00:00	AP	0
29693	020241	044	Letter		"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020241s043,s044,020764s036,s037,022251s005,s006ltr.pdf"	2010-11-03 00:00:00	AP	0
29694	020241	044	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020241s043s044,020764s036s037,022251s005s006lbl.pdf"	2010-10-28 00:00:00	AP	0
29695	020241	044	Medication Guide		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020241s043s044,020764s036s037,022251s005s006MedGuide.pdf"	2010-10-28 00:00:00	AP	0
29696	019888	050	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/019888s050lbl.pdf	2011-08-05 00:00:00	AP	0
29697	021782	015	Letter		http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021782s015ltr.pdf	2011-08-05 00:00:00	AP	0
29698	021530	009	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020938s021,021530s009lbl.pdf"	2011-08-05 00:00:00	AP	0
29699	020938	021	Label		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020938s021,021530s009lbl.pdf"	2011-08-05 00:00:00	AP	0
29700	021277	049	Medication Guide		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021085s052,021277s049MedG.pdf"	2011-08-05 00:00:00	AP	0
29701	021085	052	Medication Guide		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021085s052,021277s049MedG.pdf"	2011-08-05 00:00:00	AP	0
29702	021473	032	Medication Guide		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/019537s079,019847s051,019857s058,020780s037,021473s032MedG.pdf"	2011-08-05 00:00:00	AP	0
29703	020780	037	Medication Guide		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/019537s079,019847s051,019857s058,020780s037,021473s032MedG.pdf"	2011-08-05 00:00:00	AP	0
29704	019847	051	Medication Guide		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/019537s079,019847s051,019857s058,020780s037,021473s032MedG.pdf"	2011-08-05 00:00:00	AP	0
29705	019537	079	Medication Guide		"http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/019537s079,019847s051,019857s058,020780s037,021473s032MedG.pdf"	2011-08-05 00:00:00	AP	0
29706	021433	019	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021433s019lbl.pdf	2011-08-05 00:00:00	AP	0
29707	020246	035	Label		http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020246s035lbl.pdf	2011-08-05 00:00:00	AP	0
