ApplNo	ApplType	SponsorApplicant	MostRecentLabelAvailableFlag	CurrentPatentFlag	ActionType	Chemical_Type	Ther_Potential	Orphan_Code
088487	N	BARR	False	False	AP			
088488	N	BARR	False	False	AP			
088489	N	PARKEDALE	False	False	AP			
088493	N	TEVA	False	False	AP			
088496	N	BARR	False	False	AP			
088497	N	DURAMED PHARMS BARR	False	False	AP			
088499	N	PHARMAFAIR	False	False	AP			
088503	N	FOREST LABS	False	False	AP			
088504	N	FOREST LABS	False	False	AP			
088505	N	FOREST LABS	False	False	AP			
088506	N	PHARMAFAIR	False	False	AP			
088507	N	PHARMAFAIR	False	False	AP			
088508	N	KING PHARMS	False	False	AP			
088510	N	QUANTUM PHARMICS	False	False	AP			
088511	N	QUANTUM PHARMICS	False	False	AP			
088514	N	QUANTUM PHARMICS	False	False	AP			
088515	N	NEWTRON PHARMS	False	False	AP			
088517	N	SOLOPAK	False	False	AP			
088518	N	SMITH AND NEPHEW	False	False	AP			
088519	N	SMITH AND NEPHEW	False	False	AP			
088520	N	SOLOPAK	False	False	AP			
088521	N	SMITH AND NEPHEW	False	False	AP			
088522	N	INTL MEDICATION	False	False	AP			
088523	N	WATSON LABS	False	False	AP			
088524	N	WATSON LABS	False	False	AP			
088527	N	WATSON LABS	False	False	AP			
088528	N	WATSON LABS	False	False	AP			
088529	N	QUANTUM PHARMICS	False	False	AP			
088530	N	SMITH AND NEPHEW	False	False	AP			
088531	N	SMITH AND NEPHEW	False	False	AP			
088532	N	SOLOPAK	False	False	AP			
088533	N	WATSON LABS	False	False	AP			
088534	N	WATSON LABS	False	False	AP			
088535	N	WATSON LABS	False	False	AP			
088537	N	TEVA	False	False	AP			
088539	N	ROXANE	False	False	AP			
088540	N	QUANTUM PHARMICS	False	False	AP			
088542	N	HOSPIRA	False	False	AP			
088544	N	WATSON LABS	False	False	AP			
088549	N	MYLAN	False	False	AP			
088550	N	WATSON LABS	False	False	AP			
088551	N	QUANTUM PHARMICS	False	False	AP			
088554	N	WATSON LABS	False	False	AP			
088555	N	WATSON LABS	False	False	AP			
088556	N	PIONEER PHARMS	False	False	AP			
088557	N	WEST WARD	False	False	AP			
088560	N	ACTAVIS TOTOWA	False	False	AP			
088561	N	WATSON LABS	False	False	AP			
088562	N	WATSON LABS	False	False	AP			
088563	N	WATSON LABS	False	False	AP			
088564	N	WATSON LABS	False	False	AP			
088567	N	WATSON LABS	False	False	AP			
088568	N	WATSON LABS	False	False	AP			
088570	N	MUTUAL PHARM	False	False	AP			
088571	N	HOSPIRA	False	False	AP			
088572	N	ABBOTT	False	False	AP			
088576	N	TG UNITED LABS	False	False	AP			
088577	N	BARR	False	False	AP			
088578	N	SUPERPHARM	False	False	AP			
088580	N	SMITH AND NEPHEW	False	False	AP			
088581	N	SMITH AND NEPHEW	False	False	AP			
088582	N	ASCOT	False	False	AP			
088584	N	PHARM RES ASSOC	False	False	AP			
088585	N	PIONEER PHARMS	False	False	AP			
088586	N	APP PHARMS	False	False	AP			
088587	N	ROXANE	False	False	AP			
088588	N	ROXANE	False	False	AP			
088593	N	DURAMED PHARMS BARR	False	False	AP			
088594	N	DURAMED PHARMS BARR	False	False	AP			
088595	N	DURAMED PHARMS BARR	False	False	AP			
088596	N	TG UNITED LABS	False	False	AP			
088597	N	MORTON GROVE	False	False	AP			
088598	N	MORTON GROVE	False	False	AP			
088599	N	TEVA	False	False	AP			
088602	N	SANDOZ	False	False	AP			
088603	N	QUANTUM PHARMICS	False	False	AP			
088604	N	PIONEER PHARMS	False	False	AP			
088605	N	SANDOZ	False	False	AP			
088606	N	PHARMAFAIR	False	False	AP			
088607	N	G AND W LABS	False	False	AP			
088608	N	WATSON LABS	False	False	AP			
088610	N	TG UNITED LABS	False	False	AP			
088611	N	TG UNITED LABS	False	False	AP			
088612	N	TEVA	False	False	AP			
088613	N	TEVA	False	False	AP			
088614	N	TEVA	False	False	AP			
088615	N	TEVA	False	False	AP			
088616	N	WATSON PHARMS	False	False	AP			
088617	N	PLIVA	False	False	AP			
088618	N	PLIVA	False	False	AP			
088619	N	PLIVA	False	False	AP			
088620	N	WATSON LABS	False	False	AP			
088621	N	WATSON LABS	False	False	AP			
088622	N	WATSON LABS	False	False	AP			
088625	N	TG UNITED LABS	False	False	AP			
088626	N	WOCKHARDT	False	False	AP			
088627	N	TEVA	False	False	AP			
088628	N	TEVA	False	False	AP			
088629	N	TEVA	False	False	AP			
088630	N	TEVA	False	False	AP			
088631	N	TEVA	False	False	AP			
088632	N	TEVA	False	False	AP			
088633	N	WATSON LABS	False	False	AP			
088634	N	WATSON LABS	False	False	AP			
088635	N	WATSON LABS	False	False	AP			
088636	N	INTL MEDICATION	False	False	AP			
088637	N	INTL MEDICATION	False	False	AP			
088638	N	TARO	False	False	AP			
088639	N	BARR	False	False	AP			
088640	N	BARR	False	False	AP			
088641	N	TEVA	False	False	AP			
088642	N	TEVA	False	False	AP			
088643	N	PHARMAFAIR	False	False	AP			
088646	N	ROXANE	False	False	AP			
088647	N	ROXANE	False	False	AP			
088648	N	NORBROOK	False	False	AP			
088649	N	ACTAVIS TOTOWA	False	False	AP			
088651	N	TEVA	False	False	AP			
088652	N	QUANTUM PHARMICS	False	False	AP			
088653	N	DENTSPLY PHARM	False	False	AP			
088654	N	CENT PHARMS	False	False	AP			
088656	N	MONARCH PHARMS	False	False	AP			
088657	N	QUANTUM PHARMICS	False	False	AP			
088658	N	WEST WARD	False	False	AP			
088659	N	WEST WARD	False	False	AP			
088660	N	WEST WARD	False	False	AP			
088661	N	WEST WARD	False	False	AP			
088662	N	HALSEY	False	False	AP			
088663	N	ROXANE	False	False	AP			
088664	N	ROXANE	False	False	AP			
088665	N	ROXANE	False	False	AP			
088666	N	VANGARD	False	False	AP			
088667	N	ABRAXIS PHARM	False	False	AP			
088668	N	ABRAXIS PHARM	False	False	AP			
088669	N	ABRAXIS PHARM	False	False	AP			
088670	N	ABRAXIS PHARM	False	False	AP			
088671	N	QUANTUM PHARMICS	False	False	AP			
088672	N	AM THERAP	False	False	AP			
088673	N	AM THERAP	False	False	AP			
088674	N	AM THERAP	False	False	AP			
088675	N	AM THERAP	False	False	AP			
088676	N	ABRAXIS PHARM	False	False	AP			
088677	N	ABRAXIS PHARM	False	False	AP			
088678	N	ABRAXIS PHARM	False	False	AP			
088679	N	ABRAXIS PHARM	False	False	AP			
088680	N	NASKA	False	False	AP			
088681	N	WATSON LABS	False	False	AP			
088682	N	PLIVA	False	False	AP			
088686	N	QUANTUM PHARMICS	False	False	AP			
088687	N	MORTON GROVE	False	False	AP			
088688	N	ALPHARMA US PHARMS	False	False	AP			
088689	N	CENT PHARMS	False	False	AP			
088690	N	PHARMADERM	False	False	AP			
088691	N	SAVAGE LABS	False	False	AP			
088692	N	PHARMADERM	False	False	AP			
088693	N	SAVAGE LABS	False	False	AP			
088694	N	SUPERPHARM	False	False	AP			
088695	N	SUPERPHARM	False	False	AP			
088697	N	PAR PHARM	False	False	AP			
088698	N	PAR PHARM	False	False	AP			
088699	N	PAR PHARM	False	False	AP			
088700	N	PAR PHARM	False	False	AP			
088701	N	PAR PHARM	False	False	AP			
088702	N	PAR PHARM	False	False	AP			
088703	N	ROXANE	False	False	AP			
088704	N	STI PHARMA LLC	False	False	AP			
088705	N	TEVA	False	False	AP			
088706	N	TEVA	False	False	AP			
088707	N	TEVA	False	False	AP			
088708	N	USL PHARMA	False	False	AP			
088709	N	USL PHARMA	False	False	AP			
088710	N	WATSON LABS	False	False	AP			
088711	N	WATSON LABS	False	False	AP			
088712	N	ABRAXIS PHARM	False	False	AP			
088713	N	TEVA	False	False	AP			
088715	N	VANGARD	False	False	AP			
088717	N	MORTON GROVE	False	False	AP			
088718	N	TEVA	False	False	AP			
088719	N	USL PHARMA	False	False	AP			
088720	N	USL PHARMA	False	False	AP			
088721	N	USL PHARMA	False	False	AP			
088722	N	ALPHARMA US PHARMS	False	False	AP			
088723	N	ALPHARMA US PHARMS	False	False	AP			
088724	N	WATSON LABS	False	False	AP			
088725	N	SANDOZ	False	False	AP			
088726	N	SANDOZ	False	False	AP			
088728	N	MUTUAL PHARM	False	False	AP			
088729	N	MUTUAL PHARM	False	False	AP			
088730	N	VANGARD	False	False	AP			
088731	N	PIONEER PHARMS	False	False	AP			
088732	N	PLIVA	False	False	AP			
088733	N	PLIVA	False	False	AP			
088734	N	PLIVA	False	False	AP			
088735	N	HALSEY	False	False	AP			
088736	N	WATSON LABS	False	False	AP			
088737	N	MUTUAL PHARM	False	False	AP			
088738	N	MUTUAL PHARM	False	False	AP			
088739	N	HALSEY	False	False	AP			
088740	N	QUANTUM PHARMICS	False	False	AP			
088742	N	USL PHARMA	False	False	AP			
088743	N	GRAHAM DM	False	False	AP			
088744	N	ROXANE	False	False	AP			
088745	N	USL PHARMA	False	False	AP			
088746	N	SANOFI AVENTIS US	False	False	AP			
088749	N	SMITH AND NEPHEW	False	False	AP			
088750	N	WATSON LABS	False	False	AP			
088755	N	WATSON LABS	False	False	AP			
088756	N	USL PHARMA	False	False	AP			
088757	N	USL PHARMA	False	False	AP			
088758	N	MALLINCKRODT	False	False	AP			
088759	N	TARO	False	False	AP			
088760	N	BRISTOL MYERS	False	False	AP			
088761	N	ACTAVIS MID ATLANTIC	False	False	AP			
088762	N	ACTAVIS MID ATLANTIC	False	False	AP			
088763	N	ACTAVIS MID ATLANTIC	False	False	AP			
088764	N	ACTAVIS MID ATLANTIC	False	False	AP			
088765	N	GRAHAM DM	False	False	AP			
088766	N	SMITH AND NEPHEW	False	False	AP			
088767	N	SMITH AND NEPHEW	False	False	AP			
088768	N	TEVA	False	False	AP			
088769	N	WATSON LABS	False	False	AP			
088770	N	WATSON LABS	False	False	AP			
088771	N	ALCON UNIVERSAL	False	False	AP			
088772	N	WATSON LABS	False	False	AP			
088780	N	ASTELLAS	False	False	AP			
088781	N	ASTELLAS	False	False	AP			
088785	N	ALPHARMA US PHARMS	False	False	AP			
088786	N	WOCKHARDT	False	False	AP			
088787	N	SUPERPHARM	False	False	AP			
088788	N	SUPERPHARM	False	False	AP			
088789	N	SUPERPHARM	False	False	AP			
088790	N	JANSSEN PHARMS	False	False	AP			
088791	N	NOVARTIS	False	False	AP			
088792	N	PAR PHARM	False	False	AP			
088793	N	PAR PHARM	False	False	AP			
088794	N	SUPERPHARM	False	False	AP			
088795	N	SUPERPHARM	False	False	AP			
088796	N	SUPERPHARM	False	False	AP			
088797	N	USL PHARMA	False	False	AP			
088798	N	AM THERAP	False	False	AP			
088799	N	TARO	False	False	AP			
088802	N	ROXANE	False	False	AP			
088803	N	ROXANE	False	False	AP			
088804	N	HOSPIRA	False	False	AP			
088809	N	WATSON LABS	False	False	AP			
088810	N	ROXANE	False	False	AP			
088811	N	WOCKHARDT	False	False	AP			
088812	N	BARR	False	False	AP			
088813	N	BARR	False	False	AP			
088814	N	CENCI	False	False	AP			
088815	N	CENCI	False	False	AP			
088816	N	CENCI	False	False	AP			
088818	N	ASTELLAS	False	False	AP			
088819	N	ASTELLAS	False	False	AP			
088820	N	ASTELLAS	False	False	AP			
088821	N	TEVA	False	False	AP			
088824	N	PHARMAFAIR	False	False	AP			
088825	N	GILBERT LABS	False	False	AP			
088826	N	WATSON LABS	False	False	AP			
088827	N	SUPERPHARM	False	False	AP			
088828	N	SUPERPHARM	False	False	AP			
088829	N	SUPERPHARM	False	False	AP			
088830	N	PHARMAFAIR	False	False	AP			
088831	N	VALEANT	False	False	AP			
088832	N	WEST WARD	False	False	AP			
088833	N	WOCKHARDT	False	False	AP			
088837	N	PHARMAFAIR	False	False	AP			
088840	N	IVAX PHARMS	False	False	AP			
088842	N	PHARMADERM	False	False	AP			
088845	N	PHARMADERM	False	False	AP			
088846	N	TG UNITED LABS	False	False	AP			
088847	N	TG UNITED LABS	False	False	AP			
088848	N	TG UNITED LABS	False	False	AP			
088849	N	TG UNITED LABS	False	False	AP			
088850	N	PAR PHARM	False	False	AP			
088852	N	WATSON LABS	False	False	AP			
088853	N	SUPERPHARM	False	False	AP			
088854	N	SUPERPHARM	False	False	AP			
088855	N	SUPERPHARM	False	False	AP			
088856	N	SUPERPHARM	False	False	AP			
088857	N	SUPERPHARM	False	False	AP			
088860	N	PVT FORM	False	False	AP			
088862	N	PHARMAFAIR	False	False	AP			
088863	N	MUTUAL PHARM	False	False	AP			
088864	N	WOCKHARDT	False	False	AP			
088865	N	SUPERPHARM	False	False	AP			
088866	N	SUPERPHARM	False	False	AP			
088867	N	SUPERPHARM	False	False	AP			
088868	N	HALSEY	False	False	AP			
088869	N	WATSON LABS	False	False	AP			
088870	N	HALSEY	False	False	AP			
088871	N	ABANA	False	False	AP			
088872	N	WATSON LABS	False	False	AP			
088873	N	BIONICHE PHARMA	False	False	AP			
088875	N	WOCKHARDT	False	False	AP			
088877	N	LANNETT	False	False	AP			
088880	N	PIONEER PHARMS	False	False	AP			
088881	N	PHARMAFAIR	False	False	AP			
088882	N	WATSON LABS	False	False	AP			
088883	N	PLIVA	False	False	AP			
088884	N	PLIVA	False	False	AP			
088885	N	PLIVA	False	False	AP			
088886	N	PLIVA	False	False	AP			
088887	N	PLIVA	False	False	AP			
088888	N	PLIVA	False	False	AP			
088889	N	FOREST PHARMS	False	False	AP			
088891	N	MUTUAL PHARM	False	False	AP			
088892	N	SUPERPHARM	False	False	AP			
088893	N	SUPERPHARM	False	False	AP			
088894	N	LANNETT	False	False	AP			
088895	N	LANNETT	False	False	AP			
088896	N	WOCKHARDT	False	False	AP			
088897	N	WOCKHARDT	False	False	AP			
088898	N	CENT PHARMS	False	False	AP			
088900	N	COPLEY PHARM	False	False	AP			
088901	N	APP PHARMS	False	False	AP			
088902	N	PLIVA	False	False	AP			
088903	N	PLIVA	False	False	AP			
088904	N	WOCKHARDT	False	False	AP			
088907	N	PAR PHARM	False	False	AP			
088908	N	APP PHARMS	False	False	AP			
088909	N	ABRAXIS PHARM	False	False	AP			
088910	N	USL PHARMA	False	False	AP			
088911	N	APP PHARMS	False	False	AP			
088912	N	APP PHARMS	False	False	AP			
088913	N	HALSEY	False	False	AP			
088917	N	USL PHARMA	False	False	AP			
088918	N	DURAMED PHARMS BARR	False	False	AP			
088919	N	DURAMED PHARMS BARR	False	False	AP			
088921	N	PLIVA	False	False	AP			
088922	N	PLIVA	False	False	AP			
088923	N	TEVA	False	False	AP			
088924	N	TEVA	False	False	AP			
088928	N	ACTAVIS TOTOWA	False	False	AP			
088929	N	ABIC	False	False	AP			
088932	N	IVAX PHARMS	False	False	AP			
088933	N	PAR PHARM	False	False	AP			
088934	N	PAR PHARM	False	False	AP			
088935	N	ABRAXIS PHARM	False	False	AP			
088936	N	ABRAXIS PHARM	False	False	AP			
088937	N	ABRAXIS PHARM	False	False	AP			
088939	N	ABRAXIS PHARM	False	False	AP			
088940	N	SANDOZ	False	False	AP			
088941	N	ROXANE	False	False	AP			
088942	N	ROXANE	False	False	AP			
088944	N	MAYRAND	False	False	AP			
088946	N	PAR PHARM	False	False	AP			
088947	N	PHARMAFAIR	False	False	AP			
088948	N	DURAMED PHARMS BARR	False	False	AP			
088949	N	PIONEER PHARMS	False	False	AP			
088950	N	PUREPAC PHARM	False	False	AP			
088954	N	PHARMACIA AND UPJOHN	False	False	AP			
088956	N	MALLINCKRODT	False	False	AP			
088957	N	PAR PHARM	False	False	AP			
088958	N	PLIVA	False	False	AP			
088959	N	PLIVA	False	False	AP			
088960	N	SMITH AND NEPHEW	False	False	AP			
088961	N	PAR PHARM	False	False	AP			
088962	N	SUPERPHARM	False	False	AP			
088967	N	DURAMED PHARMS BARR	False	False	AP			
088968	N	DURAMED PHARMS BARR	False	False	AP			
088969	N	DURAMED PHARMS BARR	False	False	AP			
088970	N	DURAMED PHARMS BARR	False	False	AP			
088972	N	QUANTUM PHARMICS	False	False	AP			
088973	N	SUPERPHARM	False	False	AP			
088974	N	COPLEY PHARM	False	False	AP			
088986	N	SUPERPHARM	False	False	AP			
088987	N	SUPERPHARM	False	False	AP			
088988	N	SUPERPHARM	False	False	AP			
088989	N	ROXANE	False	False	AP			
088990	N	ROXANE	False	False	AP			
088991	N	MALLINCKRODT	False	False	AP			
088994	N	MUTUAL PHARM	False	False	AP			
088997	N	ALPHARMA US PHARMS	False	False	AP			
088999	N	GLENMARK GENERICS	False	False	AP			
089000	N	GLENMARK GENERICS	False	False	AP			
089001	N	GLENMARK GENERICS	False	False	AP			
089003	N	APP PHARMS	False	False	AP			
089006	N	MALLINCKRODT	False	False	AP			
089007	N	MIKART	False	False	AP			
089008	N	MIKART	False	False	AP			
089011	N	ABRAXIS PHARM	False	False	AP			
089013	N	CENCI	False	False	AP			
089018	N	CENCI	False	False	AP			
089019	N	TEVA	False	False	AP			
089020	N	TEVA	False	False	AP			
089021	N	NASKA	False	False	AP			
089023	N	MALLINCKRODT	False	False	AP			
089024	N	TARO	False	False	AP			
089025	N	TEVA	False	False	AP			
089026	N	WATSON LABS	False	False	AP			
089027	N	WATSON LABS	False	False	AP			
089028	N	WHITEWORTH TOWN PLSN	False	False	AP			
089029	N	BAXTER HLTHCARE	False	False	AP			
089030	N	BAXTER HLTHCARE	False	False	AP			
089031	N	SUPERPHARM	False	False	AP			
089032	N	SUPERPHARM	False	False	AP			
089033	N	SUPERPHARM	False	False	AP			
089040	N	SUPERPHARM	False	False	AP			
089041	N	SUPERPHARM	False	False	AP			
089042	N	WATSON LABS	False	False	AP			
089043	N	SMITH AND NEPHEW	False	False	AP			
089047	N	NOVARTIS	False	False	AP			
089048	N	ROXANE	False	False	AP			
089049	N	ROXANE	False	False	AP			
089051	N	USL PHARMA	False	False	AP			
089052	N	USL PHARMA	False	False	AP			
089057	N	HALSEY	False	False	AP			
089058	N	PLIVA	False	False	AP			
089059	N	PLIVA	False	False	AP			
089060	N	PLIVA	False	False	AP			
089063	N	LUITPOLD	False	False	AP			
089064	N	LUITPOLD	False	False	AP			
089066	N	PERRIGO	False	False	AP			
089067	N	GRAHAM DM	False	False	AP			
089068	N	ALCON PHARMS LTD	False	False	AP			
089069	N	HOSPIRA	False	False	AP			
089070	N	HOSPIRA	False	False	AP			
089071	N	ACTAVIS TOTOWA	False	False	AP			
089072	N	ACTAVIS TOTOWA	False	False	AP			
089073	N	ACTAVIS TOTOWA	False	False	AP			
089074	N	PERRIGO	False	False	AP			
089080	N	PUREPAC PHARM	False	False	AP			
089081	N	TEVA	False	False	AP			
089082	N	PIONEER PHARMS	False	False	AP			
089094	N	SOLOPAK	False	False	AP			
089095	N	ODYSSEY PHARMS	False	False	AP			
089096	N	ODYSSEY PHARMS	False	False	AP			
089097	N	PLIVA	False	False	AP			
089098	N	PLIVA	False	False	AP			
089099	N	ABRAXIS PHARM	False	False	AP			
089100	N	ABRAXIS PHARM	False	False	AP			
089101	N	PIONEER PHARMS	False	False	AP			
089102	N	MALLINCKRODT	False	False	AP			
089103	N	SUPERPHARM	False	False	AP			
089104	N	SUPERPHARM	False	False	AP			
089105	N	SUPERPHARM	False	False	AP			
089106	N	PHARMAFAIR	False	False	AP			
089107	N	PHARMAFAIR	False	False	AP			
089109	N	TEVA	False	False	AP			
089110	N	WATSON LABS	False	False	AP			
089111	N	WATSON LABS	False	False	AP			
089113	N	SUPERPHARM	False	False	AP			
089114	N	SUPERPHARM	False	False	AP			
089115	N	US CHEM	False	False	AP			
089116	N	COPLEY PHARM	False	False	AP			
089117	N	HALSEY	False	False	AP			
089120	N	QUANTUM PHARMICS	False	False	AP			
089121	N	USL PHARMA	False	False	AP			
089122	N	USL PHARMA	False	False	AP			
089123	N	USL PHARMA	False	False	AP			
089124	N	TARO	False	False	AP			
089126	N	PAR PHARM	False	False	AP			
089127	N	SANDOZ	False	False	AP			
089129	N	TARO	False	False	AP			
089130	N	HALSEY	False	False	AP			
089131	N	SCHERING	False	False	AP			
089132	N	3M	False	False	AP			
089135	N	PAR PHARM	False	False	AP			
089136	N	PAR PHARM	False	False	AP			
089137	N	SUPERPHARM	False	False	AP			
089139	N	PIONEER PHARMS	False	False	AP			
089141	N	FLEMING PHARMS	False	False	AP			
089143	N	ABRAXIS PHARM	False	False	AP			
089144	N	ABRAXIS PHARM	False	False	AP			
089145	N	PAR PHARM	False	False	AP			
089146	N	PAR PHARM	False	False	AP			
089152	N	ABRAXIS PHARM	False	False	AP			
089158	N	PHARMACHEMIE USA	False	False	AP			
089160	N	MALLINCKRODT	False	False	AP			
089161	N	ABIC	False	False	AP			
089162	N	ALCON UNIVERSAL	False	False	AP			
089163	N	WATSON LABS	False	False	AP			
089164	N	SUPERPHARM	False	False	AP			
089166	N	LEITNER PHARMS	False	False	AP			
089169	N	WATSON LABS	False	False	AP			
089170	N	WATSON LABS	False	False	AP			
089171	N	WATSON LABS	False	False	AP			
089172	N	ALCON UNIVERSAL	False	False	AP			
089173	N	HOSPIRA	False	False	AP			
089174	N	HOSPIRA	False	False	AP			
089175	N	MIKART	False	False	AP			
089177	N	BARR	False	False	AP			
089178	N	HALSEY	False	False	AP			
089179	N	HALSEY	False	False	AP			
089180	N	PHARMACIA AND UPJOHN	False	False	AP			
089183	N	SUPERPHARM	False	False	AP			
089184	N	SUPERPHARM	False	False	AP			
089185	N	SUPERPHARM	False	False	AP			
089186	N	ABRAXIS PHARM	False	False	AP			
089187	N	ABRAXIS PHARM	False	False	AP			
089188	N	ABRAXIS PHARM	False	False	AP			
089189	N	ABRAXIS PHARM	False	False	AP			
089190	N	SUPERPHARM	False	False	AP			
089191	N	SUPERPHARM	False	False	AP			
089192	N	SUPERPHARM	False	False	AP			
089193	N	MCNEIL	False	False	AP			
089199	N	HALSEY	False	False	AP			
089200	N	SUPERPHARM	False	False	AP			
089201	N	SUPERPHARM	False	False	AP			
089202	N	APP PHARMS	False	False	AP			
089207	N	PAR PHARM	False	False	AP			
089208	N	PAR PHARM	False	False	AP			
089209	N	PAR PHARM	False	False	AP			
089211	N	USL PHARMA	False	False	AP			
089212	N	USL PHARMA	False	False	AP			
089213	N	USL PHARMA	False	False	AP			
089218	N	HALSEY	False	False	AP			
089219	N	SANDOZ	False	False	AP			
089220	N	SANDOZ	False	False	AP			
089221	N	SANDOZ	False	False	AP			
089222	N	HALSEY	False	False	AP			
089223	N	ALPHARMA US PHARMS	False	False	AP			
089231	N	MIKART	False	False	AP			
089233	N	SUPERPHARM	False	False	AP			
089234	N	SUPERPHARM	False	False	AP			
089238	N	MIKART	False	False	AP			
089239	N	ASTRAZENECA	False	False	AP			
089240	N	ASTRAZENECA	False	False	AP			
089243	N	LANNETT	False	False	AP			
089244	N	MIKART	False	False	AP			
089245	N	MUTUAL PHARM	False	False	AP			
089246	N	MUTUAL PHARM	False	False	AP			
089247	N	MUTUAL PHARM	False	False	AP			
089248	N	QUAD PHARMS	False	False	AP			
089249	N	QUAD PHARMS	False	False	AP			
089250	N	QUAD PHARMS	False	False	AP			
089251	N	SMITH AND NEPHEW	False	False	AP			
089252	N	DEY	False	False	AP			
089253	N	SUPERPHARM	False	False	AP			
089254	N	SUPERPHARM	False	False	AP			
089256	N	QUAD PHARMS	False	False	AP			
089257	N	QUAD PHARMS	False	False	AP			
089258	N	MUTUAL PHARM	False	False	AP			
089259	N	MUTUAL PHARM	False	False	AP			
089263	N	ABRAXIS PHARM	False	False	AP			
089264	N	QUAD PHARMS	False	False	AP			
089265	N	QUAD PHARMS	False	False	AP			
089266	N	QUAD PHARMS	False	False	AP			
089267	N	QUAD PHARMS	False	False	AP			
089268	N	DUNHALL	False	False	AP			
089271	N	MIKART	False	False	AP			
089273	N	TOPIDERM	False	False	AP			
089274	N	TOPIDERM	False	False	AP			
089275	N	TOPIDERM	False	False	AP			
